"","Emp ID","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","dept","salary","status"
"3241",5241,0.19,0.55,5,148,4,0,0,"support","medium","exist"
"3242",5242,0.88,0.45,5,274,2,1,0,"support","medium","exist"
"3243",5243,0.76,0.47,3,223,2,0,0,"support","medium","exist"
"3244",5244,0.67,0.64,5,248,3,0,0,"support","medium","exist"
"3245",5245,0.54,0.5,4,146,2,0,0,"support","medium","exist"
"3246",5246,0.53,0.95,2,101,5,0,0,"technical","medium","exist"
"3247",5247,0.67,0.92,4,265,4,0,0,"technical","medium","exist"
"3248",5248,0.5,0.38,5,175,4,0,0,"technical","high","exist"
"3249",5249,0.49,0.76,4,202,3,0,0,"management","low","exist"
"3250",5250,0.82,0.71,3,160,3,0,0,"IT","medium","exist"
"3251",5251,0.86,0.71,3,235,3,0,0,"IT","medium","exist"
"3252",5252,0.5,0.5,4,267,3,0,0,"IT","medium","exist"
"3253",5253,0.82,0.6,3,261,2,1,0,"IT","medium","exist"
"3254",5254,0.95,0.78,2,148,2,0,0,"IT","low","exist"
"3255",5255,0.64,0.87,3,239,4,0,0,"product_mng","low","exist"
"3256",5256,0.91,0.5,3,178,2,0,0,"product_mng","low","exist"
"3257",5257,0.79,0.75,2,221,3,0,0,"product_mng","low","exist"
"3258",5258,0.83,0.56,4,269,3,0,0,"product_mng","low","exist"
"3259",5259,0.66,0.6,3,262,2,1,0,"IT","low","exist"
"3260",5260,0.92,0.8,4,263,4,0,0,"RandD","low","exist"
"3261",5261,0.59,0.47,5,191,3,0,0,"RandD","low","exist"
"3262",5262,0.6,0.83,2,189,2,0,0,"RandD","low","exist"
"3263",5263,0.68,0.97,5,207,4,1,0,"RandD","low","exist"
"3264",5264,0.58,0.73,3,265,6,0,0,"RandD","low","exist"
"3265",5265,0.93,0.77,5,224,2,0,0,"marketing","low","exist"
"3266",5266,0.66,0.5,3,229,3,0,0,"marketing","low","exist"
"3267",5267,0.8,0.99,3,158,3,0,0,"sales","low","exist"
"3268",5268,0.28,0.79,5,202,5,0,0,"accounting","low","exist"
"3269",5269,0.84,0.59,4,216,2,0,0,"support","low","exist"
"3270",5270,0.86,0.58,4,220,5,0,0,"technical","low","exist"
"3271",5271,0.46,0.45,2,172,2,1,0,"management","low","exist"
"3272",5272,0.94,0.92,3,187,2,0,0,"marketing","low","exist"
"3273",5273,0.8,0.76,3,270,2,1,0,"marketing","low","exist"
"3274",5274,0.13,0.63,6,219,6,0,0,"marketing","low","exist"
"3275",5275,0.95,0.73,3,243,3,1,0,"sales","medium","exist"
"3276",5276,0.93,0.88,4,261,4,0,0,"sales","medium","exist"
"3277",5277,0.86,0.81,4,179,3,0,0,"sales","medium","exist"
"3278",5278,0.67,0.93,5,133,2,0,0,"sales","medium","exist"
"3279",5279,0.73,0.6,4,224,3,0,0,"sales","medium","exist"
"3280",5280,0.62,0.92,4,198,2,0,0,"sales","medium","exist"
"3281",5281,0.53,0.81,5,135,2,0,0,"sales","medium","exist"
"3282",5282,0.68,0.68,3,143,3,0,0,"sales","medium","exist"
"3283",5283,0.69,0.55,4,234,2,0,0,"sales","medium","exist"
"3284",5284,0.66,0.92,3,177,3,0,0,"sales","medium","exist"
"3285",5285,0.98,0.56,5,180,3,0,0,"sales","medium","exist"
"3286",5286,0.57,0.39,3,193,6,0,0,"sales","medium","exist"
"3287",5287,0.64,0.78,5,148,4,0,0,"sales","high","exist"
"3288",5288,0.71,0.58,3,194,4,0,0,"sales","low","exist"
"3289",5289,0.94,0.7,3,271,4,0,0,"sales","medium","exist"
"3290",5290,0.8,0.85,3,135,2,0,0,"sales","medium","exist"
"3291",5291,0.59,0.94,4,136,2,0,0,"sales","medium","exist"
"3292",5292,0.95,0.7,6,243,3,0,0,"sales","medium","exist"
"3293",5293,1,0.39,2,210,5,0,0,"sales","low","exist"
"3294",5294,0.53,0.59,3,163,4,0,0,"accounting","low","exist"
"3295",5295,0.35,0.59,5,268,3,0,0,"accounting","low","exist"
"3296",5296,0.73,0.66,3,244,3,0,0,"accounting","low","exist"
"3297",5297,0.89,0.63,4,164,3,0,0,"hr","low","exist"
"3298",5298,0.21,0.93,4,260,3,0,0,"hr","low","exist"
"3299",5299,0.21,0.85,5,153,3,0,0,"hr","low","exist"
"3300",5300,0.6,0.83,4,216,2,1,0,"hr","low","exist"
"3301",5301,0.94,0.69,2,198,3,0,0,"technical","low","exist"
"3302",5302,0.92,0.68,4,196,3,1,0,"technical","low","exist"
"3303",5303,0.92,0.78,3,218,3,0,0,"technical","low","exist"
"3304",5304,0.71,0.98,5,167,3,0,0,"technical","low","exist"
"3305",5305,0.69,0.83,4,264,3,0,0,"technical","low","exist"
"3306",5306,0.26,0.51,2,284,2,0,0,"technical","low","exist"
"3307",5307,0.21,0.78,4,218,6,0,0,"technical","low","exist"
"3308",5308,0.36,0.42,2,192,2,0,0,"technical","low","exist"
"3309",5309,0.81,0.92,5,255,4,1,0,"technical","low","exist"
"3310",5310,0.54,0.88,3,251,2,0,0,"technical","low","exist"
"3311",5311,0.63,0.87,5,248,2,0,0,"technical","low","exist"
"3312",5312,0.86,0.75,5,157,4,0,0,"support","low","exist"
"3313",5313,0.8,0.79,5,240,2,0,0,"support","low","exist"
"3314",5314,0.55,0.58,5,262,3,0,0,"support","medium","exist"
"3315",5315,0.18,0.6,3,130,2,1,0,"support","medium","exist"
"3316",5316,0.88,0.98,3,152,3,0,0,"support","medium","exist"
"3317",5317,0.65,0.86,4,256,2,0,0,"support","medium","exist"
"3318",5318,0.99,1,3,139,2,0,0,"support","medium","exist"
"3319",5319,0.88,0.93,4,195,2,0,0,"support","medium","exist"
"3320",5320,0.67,0.59,3,205,5,0,0,"support","medium","exist"
"3321",5321,0.53,0.59,4,265,2,0,0,"support","medium","exist"
"3322",5322,0.83,0.61,5,246,3,0,0,"support","medium","exist"
"3323",5323,0.36,0.71,3,100,3,0,0,"technical","medium","exist"
"3324",5324,0.62,0.64,5,150,3,1,0,"technical","medium","exist"
"3325",5325,0.72,0.67,4,147,2,0,0,"technical","medium","exist"
"3326",5326,0.79,0.54,4,244,3,0,0,"management","high","exist"
"3327",5327,1,0.87,4,256,3,0,0,"IT","low","exist"
"3328",5328,0.65,0.52,4,266,3,1,0,"IT","medium","exist"
"3329",5329,0.84,0.91,3,199,4,0,0,"IT","medium","exist"
"3330",5330,0.81,0.59,2,236,3,0,0,"IT","medium","exist"
"3331",5331,0.59,0.51,3,203,2,1,0,"IT","medium","exist"
"3332",5332,0.78,0.53,3,156,3,0,0,"product_mng","low","exist"
"3333",5333,0.22,0.52,5,109,4,0,0,"product_mng","low","exist"
"3334",5334,0.96,0.98,5,248,3,0,0,"product_mng","low","exist"
"3335",5335,0.85,0.8,4,254,2,0,0,"product_mng","low","exist"
"3336",5336,0.12,0.73,6,166,3,0,0,"IT","low","exist"
"3337",5337,0.6,0.68,4,264,2,1,0,"RandD","low","exist"
"3338",5338,0.93,0.84,5,266,3,0,0,"RandD","low","exist"
"3339",5339,0.73,0.86,4,138,2,0,0,"RandD","low","exist"
"3340",5340,0.7,0.66,3,151,2,0,0,"RandD","low","exist"
"3341",5341,0.18,0.59,4,132,3,0,0,"RandD","low","exist"
"3342",5342,0.81,0.6,4,133,3,0,0,"RandD","low","exist"
"3343",5343,0.28,0.9,4,275,6,0,0,"marketing","low","exist"
"3344",5344,0.74,0.79,3,275,3,0,0,"sales","low","exist"
"3345",5345,0.5,0.74,4,272,5,0,0,"accounting","low","exist"
"3346",5346,0.83,0.85,4,201,2,1,0,"support","low","exist"
"3347",5347,0.55,0.66,3,164,2,0,0,"technical","low","exist"
"3348",5348,0.77,0.94,4,224,2,0,0,"management","low","exist"
"3349",5349,0.92,0.58,4,201,2,0,0,"marketing","low","exist"
"3350",5350,0.59,0.89,5,169,2,1,0,"marketing","low","exist"
"3351",5351,0.45,0.72,4,149,3,0,0,"marketing","low","exist"
"3352",5352,0.76,0.97,3,271,3,0,0,"sales","low","exist"
"3353",5353,0.89,0.69,4,137,3,0,0,"sales","medium","exist"
"3354",5354,0.73,0.5,3,208,2,0,0,"sales","medium","exist"
"3355",5355,0.65,0.7,3,231,3,0,0,"sales","medium","exist"
"3356",5356,0.14,0.96,3,196,5,1,0,"sales","medium","exist"
"3357",5357,0.3,0.47,2,159,4,0,0,"sales","medium","exist"
"3358",5358,0.53,0.82,5,184,3,0,0,"sales","medium","exist"
"3359",5359,0.66,0.89,3,257,3,0,0,"sales","medium","exist"
"3360",5360,0.84,0.59,3,234,2,0,0,"sales","medium","exist"
"3361",5361,0.74,0.97,3,239,4,1,0,"sales","medium","exist"
"3362",5362,0.56,0.4,2,255,3,0,0,"sales","medium","exist"
"3363",5363,0.42,0.47,4,146,3,1,0,"sales","medium","exist"
"3364",5364,0.29,0.8,5,103,6,0,0,"sales","medium","exist"
"3365",5365,0.54,0.72,5,206,4,0,0,"sales","high","exist"
"3366",5366,0.8,0.52,3,253,2,1,0,"sales","low","exist"
"3367",5367,0.89,0.93,4,245,4,0,0,"sales","medium","exist"
"3368",5368,0.92,0.58,3,261,3,1,0,"sales","medium","exist"
"3369",5369,0.87,0.68,4,217,3,0,0,"sales","medium","exist"
"3370",5370,0.76,0.82,4,172,3,1,0,"sales","medium","exist"
"3371",5371,0.64,0.61,3,221,3,0,0,"accounting","low","exist"
"3372",5372,0.83,0.57,2,246,5,1,0,"accounting","low","exist"
"3373",5373,0.55,0.6,3,145,4,0,0,"accounting","low","exist"
"3374",5374,0.83,0.7,5,168,3,0,0,"hr","low","exist"
"3375",5375,0.58,0.62,5,184,3,0,0,"hr","low","exist"
"3376",5376,0.67,0.97,4,186,3,0,0,"hr","low","exist"
"3377",5377,0.65,0.57,3,238,3,0,0,"hr","low","exist"
"3378",5378,0.89,0.95,5,203,3,0,0,"technical","low","exist"
"3379",5379,0.84,0.5,5,195,3,0,0,"technical","low","exist"
"3380",5380,0.5,0.7,5,264,2,0,0,"technical","low","exist"
"3381",5381,0.7,0.51,3,256,3,0,0,"technical","low","exist"
"3382",5382,0.79,0.83,5,268,3,0,0,"technical","low","exist"
"3383",5383,0.19,0.72,6,243,6,1,0,"technical","low","exist"
"3384",5384,0.89,0.5,4,136,2,1,0,"technical","low","exist"
"3385",5385,0.36,0.6,2,136,6,0,0,"technical","low","exist"
"3386",5386,0.62,0.66,5,165,3,0,0,"technical","low","exist"
"3387",5387,0.84,0.93,6,166,4,0,0,"technical","low","exist"
"3388",5388,0.65,0.87,4,267,2,0,0,"technical","low","exist"
"3389",5389,0.65,0.7,4,233,3,0,0,"support","medium","exist"
"3390",5390,0.87,0.92,3,141,2,0,0,"support","medium","exist"
"3391",5391,0.66,0.73,5,249,2,0,0,"support","medium","exist"
"3392",5392,0.83,0.9,3,102,4,0,0,"support","medium","exist"
"3393",5393,0.89,0.63,3,268,3,0,0,"support","medium","exist"
"3394",5394,0.91,0.97,4,139,3,0,0,"support","medium","exist"
"3395",5395,0.91,0.56,3,168,2,0,0,"support","medium","exist"
"3396",5396,0.83,0.5,4,259,2,0,0,"support","medium","exist"
"3397",5397,0.87,0.82,4,248,2,0,0,"support","medium","exist"
"3398",5398,0.62,0.79,3,274,3,0,0,"support","medium","exist"
"3399",5399,0.54,1,3,169,2,0,0,"support","medium","exist"
"3400",5400,0.84,0.53,5,190,3,0,0,"technical","medium","exist"
"3401",5401,0.33,0.82,2,114,5,0,0,"technical","high","exist"
"3402",5402,0.79,0.58,4,191,6,0,0,"technical","low","exist"
"3403",5403,0.31,0.41,2,263,3,0,0,"management","medium","exist"
"3404",5404,0.68,0.81,3,166,2,0,0,"IT","medium","exist"
"3405",5405,0.52,0.7,4,247,5,0,0,"IT","medium","exist"
"3406",5406,0.54,0.64,3,203,4,0,0,"IT","medium","exist"
"3407",5407,0.73,0.78,4,181,4,0,0,"IT","low","exist"
"3408",5408,0.49,0.74,3,229,3,1,0,"IT","low","exist"
"3409",5409,0.37,0.67,2,159,2,0,0,"product_mng","low","exist"
"3410",5410,0.53,0.84,3,151,3,0,0,"product_mng","low","exist"
"3411",5411,0.58,0.75,4,222,3,1,0,"product_mng","low","exist"
"3412",5412,0.2,0.51,2,163,2,0,0,"product_mng","low","exist"
"3413",5413,0.91,0.6,4,163,5,0,0,"IT","low","exist"
"3414",5414,0.53,0.78,2,138,2,0,0,"RandD","low","exist"
"3415",5415,0.99,0.72,4,136,3,0,0,"RandD","low","exist"
"3416",5416,0.97,0.87,3,207,4,0,0,"RandD","low","exist"
"3417",5417,0.18,0.93,3,245,4,1,0,"RandD","low","exist"
"3418",5418,0.83,0.93,6,130,5,0,0,"RandD","low","exist"
"3419",5419,0.49,0.47,4,285,3,0,0,"RandD","low","exist"
"3420",5420,0.74,0.93,3,204,4,0,0,"marketing","low","exist"
"3421",5421,0.7,0.6,3,183,3,0,0,"sales","low","exist"
"3422",5422,0.97,0.91,3,246,2,0,0,"accounting","low","exist"
"3423",5423,0.92,0.91,3,250,4,0,0,"support","low","exist"
"3424",5424,0.94,0.7,3,176,3,0,0,"technical","low","exist"
"3425",5425,1,0.98,3,177,2,0,0,"management","low","exist"
"3426",5426,0.5,0.51,3,169,4,0,0,"marketing","low","exist"
"3427",5427,0.77,0.89,3,142,3,0,0,"marketing","low","exist"
"3428",5428,0.68,0.71,5,135,4,1,0,"marketing","medium","exist"
"3429",5429,0.57,0.43,3,167,3,0,0,"sales","medium","exist"
"3430",5430,0.57,0.61,5,191,4,0,0,"sales","medium","exist"
"3431",5431,0.48,0.97,3,224,6,0,0,"sales","medium","exist"
"3432",5432,0.7,0.95,5,234,6,1,0,"sales","medium","exist"
"3433",5433,0.68,0.43,3,161,2,1,0,"sales","medium","exist"
"3434",5434,0.62,0.68,3,124,3,0,0,"sales","medium","exist"
"3435",5435,0.61,0.51,4,242,3,0,0,"sales","medium","exist"
"3436",5436,0.83,0.77,2,186,2,0,0,"sales","medium","exist"
"3437",5437,0.99,0.8,5,254,5,0,0,"sales","medium","exist"
"3438",5438,0.58,0.72,4,170,2,0,0,"sales","medium","exist"
"3439",5439,0.93,0.83,4,225,2,0,0,"sales","medium","exist"
"3440",5440,0.66,0.5,4,263,3,0,0,"sales","high","exist"
"3441",5441,0.52,0.98,4,148,3,0,0,"sales","low","exist"
"3442",5442,0.5,0.6,5,216,3,0,0,"sales","medium","exist"
"3443",5443,0.16,0.7,5,257,4,0,0,"sales","medium","exist"
"3444",5444,0.62,0.74,4,173,2,0,0,"sales","medium","exist"
"3445",5445,0.49,0.49,6,188,3,0,0,"sales","medium","exist"
"3446",5446,0.56,0.91,4,188,2,1,0,"sales","low","exist"
"3447",5447,0.96,0.59,4,108,6,0,0,"sales","low","exist"
"3448",5448,0.5,0.75,5,179,3,0,0,"accounting","low","exist"
"3449",5449,0.99,0.99,4,195,2,0,0,"accounting","low","exist"
"3450",5450,0.54,0.51,3,265,3,0,0,"accounting","low","exist"
"3451",5451,0.52,0.9,4,285,2,0,0,"hr","low","exist"
"3452",5452,0.81,0.99,5,202,4,0,0,"hr","low","exist"
"3453",5453,0.5,0.73,4,271,2,0,0,"hr","low","exist"
"3454",5454,0.51,0.88,3,202,4,0,0,"hr","low","exist"
"3455",5455,0.41,0.47,6,171,2,0,0,"technical","low","exist"
"3456",5456,0.62,0.72,2,180,2,1,0,"technical","low","exist"
"3457",5457,0.56,0.68,3,269,3,1,0,"technical","low","exist"
"3458",5458,0.96,0.75,3,231,3,0,0,"technical","low","exist"
"3459",5459,0.58,0.64,2,249,2,0,0,"technical","low","exist"
"3460",5460,0.66,0.75,3,228,2,0,0,"technical","low","exist"
"3461",5461,0.56,0.75,2,264,2,0,0,"technical","low","exist"
"3462",5462,0.56,0.93,4,210,3,1,0,"technical","low","exist"
"3463",5463,0.67,0.91,3,256,3,0,0,"technical","low","exist"
"3464",5464,0.72,0.71,5,137,3,0,0,"technical","low","exist"
"3465",5465,0.59,0.79,4,272,3,0,0,"technical","low","exist"
"3466",5466,0.95,0.55,5,185,2,0,0,"support","low","exist"
"3467",5467,1,0.93,3,264,4,0,0,"support","medium","exist"
"3468",5468,0.56,0.64,3,238,3,0,0,"support","medium","exist"
"3469",5469,0.52,0.49,4,98,3,0,0,"support","medium","exist"
"3470",5470,0.88,0.9,4,248,2,0,0,"support","medium","exist"
"3471",5471,0.58,0.84,4,271,2,0,0,"support","medium","exist"
"3472",5472,0.86,0.92,3,180,2,0,0,"support","medium","exist"
"3473",5473,0.19,0.64,5,181,4,1,0,"support","medium","exist"
"3474",5474,0.6,0.6,4,182,3,0,0,"support","medium","exist"
"3475",5475,0.82,0.87,3,204,4,0,0,"support","medium","exist"
"3476",5476,0.64,0.75,4,170,3,0,0,"support","medium","exist"
"3477",5477,0.83,0.67,4,139,3,0,0,"technical","medium","exist"
"3478",5478,0.57,0.75,3,159,2,0,0,"technical","medium","exist"
"3479",5479,0.98,0.92,3,254,3,0,0,"technical","high","exist"
"3480",5480,0.54,0.69,4,168,2,0,0,"management","low","exist"
"3481",5481,0.72,0.66,3,256,2,0,0,"IT","medium","exist"
"3482",5482,0.89,0.87,4,209,2,0,0,"IT","medium","exist"
"3483",5483,0.41,0.57,3,193,3,1,0,"IT","medium","exist"
"3484",5484,0.93,0.62,4,142,2,0,0,"IT","medium","exist"
"3485",5485,0.9,0.9,3,274,3,0,0,"IT","low","exist"
"3486",5486,0.38,0.59,4,276,2,0,0,"product_mng","low","exist"
"3487",5487,0.52,0.88,4,155,3,1,0,"product_mng","low","exist"
"3488",5488,0.99,0.72,3,220,2,1,0,"product_mng","low","exist"
"3489",5489,0.69,0.74,2,271,2,0,0,"product_mng","low","exist"
"3490",5490,0.76,0.76,5,175,3,0,0,"IT","low","exist"
"3491",5491,0.42,0.46,3,128,2,1,0,"RandD","low","exist"
"3492",5492,0.78,0.9,4,104,4,0,0,"RandD","low","exist"
"3493",5493,0.37,0.46,3,173,6,0,0,"RandD","medium","exist"
"3494",5494,0.89,0.39,6,190,3,1,0,"RandD","medium","exist"
"3495",5495,0.93,0.49,5,167,3,0,0,"RandD","medium","exist"
"3496",5496,0.98,0.56,3,187,3,0,0,"RandD","medium","exist"
"3497",5497,0.65,0.56,3,259,3,0,0,"marketing","medium","exist"
"3498",5498,0.3,0.61,3,138,5,0,0,"sales","medium","exist"
"3499",5499,0.97,1,5,251,2,0,0,"accounting","medium","exist"
"3500",5500,0.84,0.49,5,189,2,0,0,"support","medium","exist"
"3501",5501,0.76,0.76,4,149,3,0,0,"technical","medium","exist"
"3502",5502,0.5,0.74,4,246,3,0,0,"management","medium","exist"
"3503",5503,0.48,0.61,3,146,3,0,0,"marketing","medium","exist"
"3504",5504,0.56,0.63,4,204,4,0,0,"marketing","medium","exist"
"3505",5505,0.99,0.77,4,184,3,0,0,"marketing","medium","exist"
"3506",5506,0.65,0.94,4,174,3,0,0,"sales","medium","exist"
"3507",5507,0.92,0.81,3,196,2,0,0,"sales","medium","exist"
"3508",5508,0.88,0.76,3,223,3,0,0,"sales","medium","exist"
"3509",5509,0.99,0.86,3,198,3,0,0,"sales","medium","exist"
"3510",5510,0.96,0.93,5,141,2,1,0,"sales","medium","exist"
"3511",5511,0.55,0.85,4,273,2,0,0,"sales","medium","exist"
"3512",5512,0.71,0.94,4,209,3,0,0,"sales","medium","exist"
"3513",5513,0.72,0.68,3,135,4,0,0,"sales","medium","exist"
"3514",5514,0.23,0.5,5,100,3,0,0,"sales","medium","exist"
"3515",5515,0.78,0.61,3,193,3,0,0,"sales","medium","exist"
"3516",5516,0.82,0.61,3,229,2,0,0,"sales","medium","exist"
"3517",5517,0.49,0.74,4,104,4,0,0,"sales","medium","exist"
"3518",5518,0.96,0.82,4,201,2,0,0,"sales","high","exist"
"3519",5519,0.5,0.78,3,206,3,1,1,"sales","high","exist"
"3520",5520,0.98,0.57,5,141,3,0,1,"sales","high","exist"
"3521",5521,0.85,0.57,4,150,3,0,1,"sales","high","exist"
"3522",5522,0.72,0.75,3,166,3,0,1,"sales","high","exist"
"3523",5523,0.78,0.83,4,252,2,0,1,"sales","high","exist"
"3524",5524,0.62,0.43,2,106,2,0,1,"sales","high","exist"
"3525",5525,0.64,0.38,5,171,6,1,1,"accounting","high","exist"
"3526",5526,0.24,0.5,4,232,3,0,1,"accounting","high","exist"
"3527",5527,0.84,0.78,5,172,2,0,1,"accounting","high","exist"
"3528",5528,0.61,0.61,4,239,2,0,1,"hr","high","exist"
"3529",5529,0.79,0.71,4,222,3,0,1,"hr","high","exist"
"3530",5530,0.86,0.77,3,152,3,0,1,"hr","low","exist"
"3531",5531,0.7,0.54,3,198,3,1,1,"hr","low","exist"
"3532",5532,0.53,0.76,5,143,4,0,1,"technical","low","exist"
"3533",5533,0.58,0.88,3,157,4,0,1,"technical","low","exist"
"3534",5534,0.45,0.55,5,268,2,0,0,"technical","low","exist"
"3535",5535,0.86,0.87,4,183,3,0,0,"technical","low","exist"
"3536",5536,0.95,0.81,4,238,2,0,0,"technical","low","exist"
"3537",5537,0.51,0.84,4,214,2,0,0,"technical","low","exist"
"3538",5538,0.35,0.41,6,244,3,0,0,"technical","low","exist"
"3539",5539,0.99,0.57,3,221,3,0,0,"technical","low","exist"
"3540",5540,0.73,0.49,4,200,2,1,0,"technical","low","exist"
"3541",5541,0.44,0.48,2,226,3,0,0,"technical","low","exist"
"3542",5542,0.43,0.74,4,121,5,1,0,"technical","low","exist"
"3543",5543,0.81,0.77,5,249,2,0,0,"support","low","exist"
"3544",5544,0.77,0.83,3,204,3,0,0,"support","low","exist"
"3545",5545,0.52,0.86,5,256,3,0,0,"support","medium","exist"
"3546",5546,0.21,0.92,2,211,2,0,0,"support","medium","exist"
"3547",5547,0.88,0.93,3,162,3,0,0,"support","medium","exist"
"3548",5548,0.48,0.8,5,235,2,0,0,"support","medium","exist"
"3549",5549,0.21,0.63,5,226,3,0,0,"support","medium","exist"
"3550",5550,0.81,0.53,4,242,3,0,0,"support","medium","exist"
"3551",5551,0.38,0.77,3,173,5,0,0,"support","medium","exist"
"3552",5552,0.67,0.77,5,167,2,0,0,"support","medium","exist"
"3553",5553,0.87,0.94,4,256,2,0,0,"support","medium","exist"
"3554",5554,0.85,0.41,2,229,6,0,0,"technical","medium","exist"
"3555",5555,0.52,0.9,5,176,3,0,0,"technical","medium","exist"
"3556",5556,0.9,0.95,3,133,4,0,0,"technical","medium","exist"
"3557",5557,0.85,0.56,5,203,3,0,0,"management","high","exist"
"3558",5558,0.77,0.52,3,210,3,1,0,"IT","high","exist"
"3559",5559,0.61,0.97,4,198,2,0,0,"IT","high","exist"
"3560",5560,0.74,0.54,3,175,3,1,0,"IT","high","exist"
"3561",5561,0.56,0.85,5,245,3,0,0,"IT","high","exist"
"3562",5562,0.28,0.97,4,102,3,0,0,"IT","high","exist"
"3563",5563,0.86,0.68,2,192,3,0,0,"product_mng","high","exist"
"3564",5564,0.63,0.78,4,160,2,0,0,"product_mng","high","exist"
"3565",5565,0.85,0.96,3,211,2,0,0,"product_mng","low","exist"
"3566",5566,0.84,0.84,6,261,5,0,0,"product_mng","low","exist"
"3567",5567,0.98,0.6,4,191,3,0,0,"IT","low","exist"
"3568",5568,0.51,0.78,5,225,4,0,0,"RandD","low","exist"
"3569",5569,0.71,0.85,4,157,2,0,0,"RandD","low","exist"
"3570",5570,0.88,0.69,3,248,4,0,0,"RandD","low","exist"
"3571",5571,0.16,0.81,2,159,6,1,0,"RandD","low","exist"
"3572",5572,0.98,0.86,4,254,2,1,0,"RandD","low","exist"
"3573",5573,0.81,0.76,3,203,3,0,0,"RandD","medium","exist"
"3574",5574,0.17,0.79,2,126,5,0,0,"marketing","medium","exist"
"3575",5575,0.22,0.65,6,212,4,0,0,"sales","medium","exist"
"3576",5576,0.67,0.69,5,225,3,0,0,"accounting","medium","exist"
"3577",5577,0.72,0.83,5,193,2,0,0,"support","medium","exist"
"3578",5578,0.67,0.91,3,147,3,0,0,"technical","medium","exist"
"3579",5579,0.47,0.55,2,156,2,0,0,"management","medium","exist"
"3580",5580,0.51,0.75,3,234,2,1,0,"marketing","medium","exist"
"3581",5581,0.88,0.71,5,246,3,0,0,"marketing","medium","exist"
"3582",5582,0.48,0.94,4,231,4,0,0,"marketing","medium","exist"
"3583",5583,0.66,0.99,4,209,3,0,0,"sales","medium","exist"
"3584",5584,0.58,0.5,3,144,3,0,0,"sales","medium","exist"
"3585",5585,0.23,0.96,2,234,4,0,0,"sales","medium","exist"
"3586",5586,0.86,0.77,5,230,2,0,0,"sales","medium","exist"
"3587",5587,0.81,0.99,2,156,5,0,0,"sales","medium","exist"
"3588",5588,0.75,0.54,6,138,4,1,0,"sales","medium","exist"
"3589",5589,0.49,0.89,2,233,4,1,0,"sales","medium","exist"
"3590",5590,0.31,0.5,3,262,5,0,0,"sales","medium","exist"
"3591",5591,0.83,0.75,6,215,5,0,0,"sales","medium","exist"
"3592",5592,0.7,0.55,4,227,3,0,0,"sales","medium","exist"
"3593",5593,0.49,0.99,3,199,3,0,0,"sales","medium","exist"
"3594",5594,0.57,0.92,3,238,2,0,0,"sales","medium","exist"
"3595",5595,0.37,0.45,6,100,5,1,0,"sales","medium","exist"
"3596",5596,0.69,0.75,3,179,2,1,0,"sales","high","exist"
"3597",5597,0.62,0.98,4,107,2,0,0,"sales","low","exist"
"3598",5598,0.5,0.68,4,274,4,0,0,"sales","medium","exist"
"3599",5599,0.81,0.73,4,272,2,0,0,"sales","medium","exist"
"3600",5600,0.2,0.41,6,264,3,0,0,"sales","medium","exist"
"3601",5601,0.22,0.58,2,255,5,0,0,"sales","medium","exist"
"3602",5602,0.63,0.79,5,215,2,1,0,"accounting","medium","exist"
"3603",5603,0.68,0.53,3,156,4,0,0,"accounting","medium","exist"
"3604",5604,0.52,0.49,3,146,2,1,0,"accounting","medium","exist"
"3605",5605,0.22,0.52,6,217,6,0,0,"hr","medium","exist"
"3606",5606,0.51,0.82,3,206,4,0,0,"hr","medium","exist"
"3607",5607,0.66,0.92,4,239,3,0,0,"hr","medium","exist"
"3608",5608,0.26,0.37,2,232,3,1,0,"hr","low","exist"
"3609",5609,0.42,0.4,3,160,2,0,0,"technical","low","exist"
"3610",5610,0.86,0.77,5,237,3,1,0,"technical","low","exist"
"3611",5611,0.52,0.68,3,162,4,1,0,"technical","low","exist"
"3612",5612,0.95,0.64,3,138,4,1,0,"technical","low","exist"
"3613",5613,0.63,0.94,2,228,2,1,0,"technical","low","exist"
